AreaID,ManagedAreaName,ParameterName,RelativeDepth,ActivityType,SufficientData,N_Data,N_Years,EarliestYear,LatestYear,EarliestSampleDate,LastSampleDate,Median,Independent,tau,p,SenSlope,SenIntercept,ChiSquared,pChiSquared,ub,lb,Trend,Website,TrendIcon,TrendText
3,Apalachicola National Estuarine Research Reserve,Dissolved Oxygen Saturation,Bottom,Field,TRUE,2811,26,2000,2025,2000-07-25T09:35:00Z,2025-09-17T11:34:00Z,89.6,TRUE,-0.02009,0.7601,-0.03832,90.58051,20.7892,0.0356,0.16839,-0.23171,0,0,0,No detectable trend
3,Apalachicola National Estuarine Research Reserve,Dissolved Oxygen Saturation,Surface,Field,TRUE,2922,26,2000,2025,2000-07-25T09:35:00Z,2025-09-17T11:34:00Z,93.1,TRUE,-0.09553,0.04154,-0.16097,93.74813,24.9082,0.0094,-0.00754,-0.3114,-1,0,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Salinity,All,All,TRUE,94442,37,1964,2025,1964-09-23T00:00:00Z,2025-09-17T11:34:00Z,16.8,TRUE,-0.17078,0,-0.11055,21.34321,11.9426,0.368,-0.06433,-0.15583,-1,1,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Salinity,All,Field,TRUE,93969,37,1964,2025,1964-09-23T00:00:00Z,2025-09-17T11:34:00Z,16.8,TRUE,-0.17054,0,-0.11062,21.35877,12.1424,0.353,-0.06359,-0.15503,-1,0,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Salinity,All,Lab,FALSE,473,4,2000,2003,2000-08-15T08:00:00Z,2003-02-19T15:15:00Z,21.7,,,,,,,,,,,0,2,Insufficient data
3,Apalachicola National Estuarine Research Reserve,Salinity,Bottom,All,TRUE,21741,33,1992,2025,1992-07-22T00:00:00Z,2025-09-17T11:34:00Z,20.7,TRUE,-0.15635,0.00003,-0.16118,23.77382,7.9746,0.7156,-0.08023,-0.23631,-1,0,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Salinity,Bottom,Field,TRUE,21638,33,1992,2025,1992-07-22T00:00:00Z,2025-09-17T11:34:00Z,20.7,TRUE,-0.15426,0.00004,-0.16081,23.63802,8.1772,0.6973,-0.07841,-0.22926,-1,0,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Salinity,Bottom,Lab,FALSE,104,3,2000,2002,2000-08-15T10:31:00Z,2002-12-17T00:00:00Z,28.6,,,,,,,,,,,0,2,Insufficient data
3,Apalachicola National Estuarine Research Reserve,Salinity,Surface,All,TRUE,59765,37,1964,2025,1964-09-23T00:00:00Z,2025-09-17T11:34:00Z,14.9,TRUE,-0.1196,0.00123,-0.07325,19.42831,14.8938,0.1874,-0.02951,-0.1172,-1,0,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Salinity,Surface,Field,TRUE,59396,37,1964,2025,1964-09-23T00:00:00Z,2025-09-17T11:34:00Z,14.8,TRUE,-0.11919,0.00127,-0.07182,19.5296,15.1934,0.1738,-0.02868,-0.11681,-1,0,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Salinity,Surface,Lab,FALSE,369,4,2000,2003,2000-08-15T08:00:00Z,2003-02-19T15:15:00Z,19.4,,,,,,,,,,,0,2,Insufficient data
3,Apalachicola National Estuarine Research Reserve,Secchi Depth,All,Field,TRUE,47598,31,1992,2025,1992-07-22T00:00:00Z,2025-09-17T11:34:00Z,-0.8,TRUE,0.18371,0,0.00467,-0.9859,23.2859,0.0161,0.00699,0.00283,1,1,1,Increasing trend
3,Apalachicola National Estuarine Research Reserve,Total Nitrogen,All,Lab,TRUE,3831,29,1992,2025,1992-02-24T15:45:00Z,2025-09-04T12:30:00Z,0.628,TRUE,-0.06347,0.13566,-0.00167,0.69909,13.5353,0.2598,0.00047,-0.00375,0,1,0,No detectable trend
3,Apalachicola National Estuarine Research Reserve,Total Nitrogen,Bottom,Lab,FALSE,94,8,2000,2024,2000-06-13T12:30:00Z,2024-11-20T11:05:00Z,0.5665,,,,,,,,,,,0,2,Insufficient data
3,Apalachicola National Estuarine Research Reserve,Total Nitrogen,Surface,Lab,TRUE,2818,28,1992,2025,1992-02-24T15:45:00Z,2025-09-04T12:30:00Z,0.64,TRUE,-0.02358,0.61744,-0.00058,0.67305,14.7848,0.1926,0.00188,-0.0029,0,0,0,No detectable trend
3,Apalachicola National Estuarine Research Reserve,Total Phosphorus,All,Lab,TRUE,3970,29,1992,2025,1992-02-24T15:45:00Z,2025-09-04T12:30:00Z,0.031,TRUE,-0.08501,0.03446,-0.00013,0.03538,6.3441,0.8494,0,-0.00027,-1,1,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Total Phosphorus,Bottom,Lab,FALSE,129,9,1999,2024,1999-10-14T11:15:00Z,2024-11-20T11:05:00Z,0.036,,,,,,,,,,,0,2,Insufficient data
3,Apalachicola National Estuarine Research Reserve,Total Phosphorus,Surface,Lab,TRUE,2895,28,1992,2025,1992-02-24T15:45:00Z,2025-09-04T12:30:00Z,0.031,TRUE,-0.06888,0.09777,-0.00015,0.03272,7.2639,0.7773,0.00002,-0.00031,0,0,0,No detectable trend
3,Apalachicola National Estuarine Research Reserve,Total Suspended Solids,All,Lab,TRUE,3480,29,1992,2025,1992-02-24T15:45:00Z,2025-09-04T12:30:00Z,10,TRUE,-0.1794,0.00001,-0.1625,14.90129,17.8971,0.084,-0.08965,-0.2361,-1,1,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Total Suspended Solids,Bottom,Lab,FALSE,30,8,1999,2024,1999-10-14T11:15:00Z,2024-11-20T11:05:00Z,16,,,,,,,,,,,0,2,Insufficient data
3,Apalachicola National Estuarine Research Reserve,Total Suspended Solids,Surface,Lab,TRUE,2511,28,1992,2025,1992-02-24T15:45:00Z,2025-09-04T12:30:00Z,10,TRUE,-0.21973,0,-0.21683,14.85968,13.6542,0.2527,-0.13889,-0.29009,-1,0,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Turbidity,All,All,TRUE,26040,32,1992,2025,1992-02-24T15:45:00Z,2025-09-17T11:34:00Z,5.2,TRUE,0.20434,0,0.10903,5.14252,13.9965,0.2332,0.15157,0.07315,1,0,1,Increasing trend
3,Apalachicola National Estuarine Research Reserve,Turbidity,All,Field,TRUE,3044,26,2000,2025,2000-09-13T09:38:00Z,2025-09-17T11:34:00Z,5.6,TRUE,-0.08126,0.10526,-0.06709,7.98426,6.4116,0.8445,0.01455,-0.13348,0,0,0,No detectable trend
3,Apalachicola National Estuarine Research Reserve,Turbidity,All,Lab,TRUE,22996,32,1992,2025,1992-02-24T15:45:00Z,2025-09-04T12:30:00Z,5.1,TRUE,0.27472,0,0.17348,4.73754,9.8385,0.545,0.21148,0.12425,1,1,1,Increasing trend
3,Apalachicola National Estuarine Research Reserve,Turbidity,Bottom,All,TRUE,614,18,1999,2025,1999-10-14T11:15:00Z,2025-09-17T11:34:00Z,7.45,TRUE,-0.14748,0.06374,-0.14283,11.31119,8.4013,0.677,0.00436,-0.28664,0,0,0,No detectable trend
3,Apalachicola National Estuarine Research Reserve,Turbidity,Bottom,Field,TRUE,584,17,2000,2025,2000-09-13T09:38:00Z,2025-09-17T11:34:00Z,7.4,TRUE,-0.13695,0.10933,-0.14283,11.54008,4.9708,0.9326,0.01223,-0.33497,0,0,0,No detectable trend
3,Apalachicola National Estuarine Research Reserve,Turbidity,Bottom,Lab,FALSE,30,8,1999,2024,1999-10-14T11:15:00Z,2024-11-20T11:05:00Z,8,,,,,,,,,,,0,2,Insufficient data
3,Apalachicola National Estuarine Research Reserve,Turbidity,Surface,All,TRUE,25410,32,1992,2025,1992-02-24T15:45:00Z,2025-09-17T11:34:00Z,5.1,TRUE,0.16313,0.00001,0.09571,5.10107,15.4046,0.1647,0.13427,0.05423,1,0,1,Increasing trend
3,Apalachicola National Estuarine Research Reserve,Turbidity,Surface,Field,TRUE,2460,26,2000,2025,2000-09-13T09:38:00Z,2025-09-17T11:34:00Z,5.3,TRUE,-0.1387,0.00437,-0.10569,7.96247,11.4393,0.4072,-0.03508,-0.17723,-1,0,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,Turbidity,Surface,Lab,TRUE,22950,32,1992,2025,1992-02-24T15:45:00Z,2025-09-04T12:30:00Z,5.1,TRUE,0.27934,0,0.18203,4.71477,9.4618,0.5793,0.2212,0.13379,1,0,1,Increasing trend
3,Apalachicola National Estuarine Research Reserve,Water Temperature,All,Field,TRUE,95140,37,1964,2025,1964-09-23T00:00:00Z,2025-09-17T11:34:00Z,23.4,TRUE,0.12621,0.00055,0.02006,20.98404,1.8532,0.9989,0.03386,0.00882,1,1,1,Increasing trend
3,Apalachicola National Estuarine Research Reserve,Water Temperature,Bottom,Field,TRUE,21788,33,1992,2025,1992-07-22T00:00:00Z,2025-09-17T11:34:00Z,23.05,TRUE,0.04732,0.23974,0.01011,22.92713,7.9361,0.719,0.0275,-0.0068,0,0,0,No detectable trend
3,Apalachicola National Estuarine Research Reserve,Water Temperature,Surface,Field,TRUE,60107,37,1964,2025,1964-09-23T00:00:00Z,2025-09-17T11:34:00Z,23.4,TRUE,0.13693,0.00017,0.02377,21.06825,0.791,1,0.03652,0.01103,1,0,1,Increasing trend
3,Apalachicola National Estuarine Research Reserve,pH,All,Field,TRUE,67283,35,1964,2025,1964-09-23T00:00:00Z,2025-09-17T11:34:00Z,7.98,TRUE,-0.34086,0,-0.01016,8.29946,11.9968,0.3639,-0.00821,-0.01208,-1,1,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,pH,Bottom,Field,TRUE,1316,28,1992,2025,1992-07-22T00:00:00Z,2025-09-17T11:34:00Z,7.95,TRUE,-0.17562,0.00289,-0.01386,8.31473,19.5579,0.0518,-0.00545,-0.023,-1,0,-1,Decreasing trend
3,Apalachicola National Estuarine Research Reserve,pH,Surface,Field,TRUE,52763,35,1964,2025,1964-09-23T00:00:00Z,2025-09-17T11:34:00Z,8,TRUE,-0.32318,0,-0.00888,8.27994,8.3331,0.6832,-0.00706,-0.01083,-1,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",All,Lab,TRUE,555,16,2005,2025,2005-02-15T10:15:00Z,2025-05-14T10:52:00Z,6.4614,TRUE,-0.2369,0.00462,-0.53791,14.68847,10.2721,0.5061,-0.16776,-0.99424,-1,1,-1,Decreasing trend
4,Banana River Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Bottom,Lab,FALSE,97,6,2020,2025,2020-03-04T09:32:00Z,2025-05-14T10:52:00Z,4.6191,,,,,,,,,,,0,2,Insufficient data
4,Banana River Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Surface,Lab,TRUE,458,16,2005,2025,2005-02-15T10:15:00Z,2025-01-07T13:26:00Z,7.06105,TRUE,-0.22302,0.00692,-0.62077,15.81149,12.4417,0.3314,-0.18838,-1.14571,-1,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",All,Lab,TRUE,519,17,1999,2025,1999-08-23T00:00:00Z,2025-05-14T10:52:00Z,7.60076,TRUE,-0.32728,0.00005,-0.96434,33.10097,7.5532,0.7527,-0.49231,-1.74437,-2,1,-1,Decreasing trend
4,Banana River Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Bottom,Lab,FALSE,103,6,2020,2025,2020-03-04T09:32:00Z,2025-05-14T10:52:00Z,5.43209,,,,,,,,,,,0,2,Insufficient data
4,Banana River Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Surface,Lab,TRUE,413,17,1999,2025,1999-08-23T00:00:00Z,2025-01-07T13:26:00Z,8.13,TRUE,-0.37085,0.00001,-1.1924,32.7616,8.215,0.6939,-0.59542,-2.03967,-2,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,Colored Dissolved Organic Matter,All,Lab,TRUE,456,10,2016,2025,2016-06-21T10:38:00Z,2025-05-14T10:52:00Z,11.33001,TRUE,-0.44959,0.00003,-1.20252,22.61612,6.9994,0.7991,-0.65999,-2.0899,-2,1,-1,Decreasing trend
4,Banana River Aquatic Preserve,Colored Dissolved Organic Matter,Bottom,Lab,FALSE,103,6,2020,2025,2020-03-04T09:32:00Z,2025-05-14T10:52:00Z,10.91232,,,,,,,,,,,0,2,Insufficient data
4,Banana River Aquatic Preserve,Colored Dissolved Organic Matter,Surface,Lab,TRUE,353,10,2016,2025,2016-06-21T10:38:00Z,2025-01-07T13:26:00Z,11.47297,TRUE,-0.41401,0.00048,-1.33927,23.24377,5.6701,0.8944,-0.56388,-2.39913,-2,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,Dissolved Oxygen,All,Field,TRUE,30082,36,1990,2025,1990-03-27T00:00:00Z,2025-07-01T00:00:00Z,6.5,TRUE,0.0049,0.92026,0.00027,6.49324,14.6093,0.2011,0.00904,-0.00795,0,1,0,No detectable trend
4,Banana River Aquatic Preserve,Dissolved Oxygen,Bottom,Field,TRUE,7282,35,1991,2025,1991-11-16T14:30:00Z,2025-07-01T00:00:00Z,6.21,TRUE,0.10947,0.00224,0.01891,6.24349,6.5106,0.8372,0.03109,0.00684,1,0,1,Increasing trend
4,Banana River Aquatic Preserve,Dissolved Oxygen,Surface,Field,TRUE,21784,36,1990,2025,1990-03-27T00:00:00Z,2025-01-07T13:26:00Z,6.5,TRUE,-0.03241,0.33771,-0.00415,6.63406,16.0192,0.1404,0.00459,-0.01266,0,0,0,No detectable trend
4,Banana River Aquatic Preserve,Dissolved Oxygen Saturation,All,Field,TRUE,7670,35,1991,2025,1991-08-28T00:00:00Z,2025-07-01T00:00:00Z,60,TRUE,0.46063,0,1.94798,9.57314,5.4136,0.9095,2.14798,1.72871,1,1,1,Increasing trend
4,Banana River Aquatic Preserve,Dissolved Oxygen Saturation,Bottom,Field,TRUE,1916,28,1991,2025,1991-11-16T14:30:00Z,2025-07-01T00:00:00Z,82.9,TRUE,0.33104,0,0.58229,80.32395,7.3831,0.7673,0.70929,0.45148,1,0,1,Increasing trend
4,Banana River Aquatic Preserve,Dissolved Oxygen Saturation,Surface,Field,TRUE,5691,35,1991,2025,1991-08-28T00:00:00Z,2025-01-07T13:26:00Z,1.17816,TRUE,0.59691,0,3.01354,-11.81929,1.2381,0.9999,3.19913,2.85338,2,0,1,Increasing trend
4,Banana River Aquatic Preserve,Salinity,All,All,TRUE,31765,36,1990,2025,1990-03-27T00:00:00Z,2025-07-01T00:00:00Z,19.8,TRUE,0.08681,0.01233,0.06554,19.81342,3.3174,0.9858,0.1168,0.01422,1,1,1,Increasing trend
4,Banana River Aquatic Preserve,Salinity,All,Field,TRUE,31765,36,1990,2025,1990-03-27T00:00:00Z,2025-07-01T00:00:00Z,19.8,TRUE,0.08681,0.01233,0.06554,19.81342,3.3174,0.9858,0.1168,0.01422,1,0,1,Increasing trend
4,Banana River Aquatic Preserve,Salinity,Bottom,All,TRUE,7517,35,1991,2025,1991-11-16T14:30:00Z,2025-07-01T00:00:00Z,19.9,TRUE,0.17205,0,0.13077,19.53222,2.4834,0.9959,0.17653,0.07487,1,0,1,Increasing trend
4,Banana River Aquatic Preserve,Salinity,Bottom,Field,TRUE,7517,35,1991,2025,1991-11-16T14:30:00Z,2025-07-01T00:00:00Z,19.9,TRUE,0.17205,0,0.13077,19.53222,2.4834,0.9959,0.17653,0.07487,1,0,1,Increasing trend
4,Banana River Aquatic Preserve,Salinity,Surface,All,TRUE,23256,36,1990,2025,1990-03-27T00:00:00Z,2025-01-07T13:26:00Z,19.6,TRUE,0.06667,0.05628,0.05074,19.94384,3.2967,0.9862,0.10693,-0.00174,0,0,0,No detectable trend
4,Banana River Aquatic Preserve,Salinity,Surface,Field,TRUE,23256,36,1990,2025,1990-03-27T00:00:00Z,2025-01-07T13:26:00Z,19.6,TRUE,0.06667,0.05628,0.05074,19.94384,3.2967,0.9862,0.10693,-0.00174,0,0,0,No detectable trend
4,Banana River Aquatic Preserve,Secchi Depth,All,Field,TRUE,9257,35,1991,2025,1991-10-02T00:00:00Z,2025-12-29T10:00:00Z,-0.9,TRUE,-0.11538,0.0009,-0.00459,-0.80935,5.889,0.8807,-0.0018,-0.007,-1,1,-1,Decreasing trend
4,Banana River Aquatic Preserve,Total Nitrogen,All,Lab,TRUE,2336,29,1997,2025,1997-10-15T10:00:00Z,2025-05-14T10:52:00Z,1.20646,TRUE,-0.41471,0,-0.01829,1.41447,5.0078,0.9308,-0.01483,-0.02114,-1,1,-1,Decreasing trend
4,Banana River Aquatic Preserve,Total Nitrogen,Bottom,Lab,FALSE,103,6,2020,2025,2020-03-04T09:32:00Z,2025-05-14T10:52:00Z,1.0292,,,,,,,,,,,0,2,Insufficient data
4,Banana River Aquatic Preserve,Total Nitrogen,Surface,Lab,TRUE,1869,29,1997,2025,1997-10-15T10:00:00Z,2025-01-07T13:26:00Z,1.1736,TRUE,-0.43262,0,-0.01859,1.37235,5.1767,0.9223,-0.01542,-0.02177,-1,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,Total Phosphorus,All,Lab,TRUE,4827,29,1997,2025,1997-06-17T11:30:00Z,2025-05-14T10:52:00Z,0.0356,TRUE,0.22415,0,0.00061,0.03258,3.9782,0.9705,0.00085,0.0004,1,1,1,Increasing trend
4,Banana River Aquatic Preserve,Total Phosphorus,Bottom,Lab,FALSE,199,6,2020,2025,2020-03-04T09:32:00Z,2025-05-14T10:52:00Z,0.0343,,,,,,,,,,,0,2,Insufficient data
4,Banana River Aquatic Preserve,Total Phosphorus,Surface,Lab,TRUE,3903,29,1997,2025,1997-06-17T11:30:00Z,2025-01-07T13:26:00Z,0.036,TRUE,0.23635,0,0.00069,0.03189,3.2423,0.9871,0.00092,0.00044,1,0,1,Increasing trend
4,Banana River Aquatic Preserve,Total Suspended Solids,All,Lab,TRUE,2539,27,1997,2025,1997-05-27T08:50:00Z,2025-04-10T09:56:00Z,10,TRUE,-0.22896,0,-0.26423,14.59995,4.4947,0.9532,-0.1774,-0.35669,-1,1,-1,Decreasing trend
4,Banana River Aquatic Preserve,Total Suspended Solids,Bottom,Lab,FALSE,102,6,2020,2025,2020-03-04T09:32:00Z,2025-04-10T09:56:00Z,6.45,,,,,,,,,,,0,2,Insufficient data
4,Banana River Aquatic Preserve,Total Suspended Solids,Surface,Lab,TRUE,2088,27,1997,2025,1997-05-27T08:50:00Z,2025-01-07T13:26:00Z,9.3,TRUE,-0.20988,0,-0.23638,14.45202,4.2518,0.962,-0.14153,-0.32889,-1,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,Turbidity,All,All,TRUE,14071,30,1996,2025,1996-01-28T00:00:00Z,2025-04-10T09:56:00Z,3.2,TRUE,-0.07977,0.04286,-0.02252,3.46152,4.3613,0.9581,-0.00115,-0.04152,-1,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,Turbidity,All,Field,TRUE,513,17,2003,2019,2003-10-13T09:30:00Z,2019-07-23T00:00:00Z,4.29,TRUE,-0.07223,0.39025,-0.05172,4.99307,14.1109,0.2269,0.06754,-0.13575,0,0,0,No detectable trend
4,Banana River Aquatic Preserve,Turbidity,All,Lab,TRUE,13558,29,1996,2025,1996-01-28T00:00:00Z,2025-04-10T09:56:00Z,3.13823,TRUE,-0.101,0.01104,-0.02481,3.51387,4.9297,0.9345,-0.00579,-0.04239,-1,1,-1,Decreasing trend
4,Banana River Aquatic Preserve,Turbidity,Bottom,All,TRUE,479,23,2003,2025,2003-10-13T10:05:00Z,2025-04-10T09:56:00Z,4.00409,TRUE,-0.19545,0.00032,-0.09629,5.24841,9.5338,0.5727,-0.04909,-0.15119,-1,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,Turbidity,Bottom,Field,TRUE,376,17,2003,2019,2003-10-13T10:05:00Z,2019-07-23T00:00:00Z,4.585,TRUE,-0.08115,0.27604,-0.05,4.45697,14.9463,0.185,0.03758,-0.15018,0,0,0,No detectable trend
4,Banana River Aquatic Preserve,Turbidity,Bottom,Lab,FALSE,103,6,2020,2025,2020-03-04T09:32:00Z,2025-04-10T09:56:00Z,2.50016,,,,,,,,,,,0,2,Insufficient data
4,Banana River Aquatic Preserve,Turbidity,Surface,All,TRUE,13229,29,1996,2025,1996-01-28T00:00:00Z,2025-01-07T13:26:00Z,3.19,TRUE,-0.11173,0.00508,-0.02836,3.44307,5.6447,0.896,-0.00811,-0.04766,-1,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,Turbidity,Surface,Field,FALSE,137,9,2003,2013,2003-10-13T09:30:00Z,2013-06-26T00:00:00Z,3.7,,,,,,,,,,,0,2,Insufficient data
4,Banana River Aquatic Preserve,Turbidity,Surface,Lab,TRUE,13092,29,1996,2025,1996-01-28T00:00:00Z,2025-01-07T13:26:00Z,3.105,TRUE,-0.10903,0.00627,-0.02796,3.41027,5.6461,0.8959,-0.00759,-0.04724,-1,0,-1,Decreasing trend
4,Banana River Aquatic Preserve,Water Temperature,All,Field,TRUE,31615,36,1990,2025,1990-03-27T00:00:00Z,2025-07-01T00:00:00Z,25.5,TRUE,0.12084,0.00044,0.02128,24.05574,8.0557,0.7083,0.03288,0.00956,1,1,1,Increasing trend
4,Banana River Aquatic Preserve,Water Temperature,Bottom,Field,TRUE,7698,35,1991,2025,1991-11-16T14:30:00Z,2025-07-01T00:00:00Z,25.5,TRUE,0.15874,0.00001,0.03308,24.21591,10.2139,0.5113,0.04718,0.01812,1,0,1,Increasing trend
4,Banana River Aquatic Preserve,Water Temperature,Surface,Field,TRUE,22910,36,1990,2025,1990-03-27T00:00:00Z,2025-01-07T13:26:00Z,25.6,TRUE,0.08018,0.01955,0.0155,24.06133,9.9365,0.5361,0.02799,0.00278,1,0,1,Increasing trend
4,Banana River Aquatic Preserve,pH,All,Field,TRUE,23027,36,1990,2025,1990-03-27T00:00:00Z,2025-07-01T00:00:00Z,8.2,TRUE,-0.01886,0.62851,-0.00046,8.24397,15.7919,0.149,0.00141,-0.00228,0,1,0,No detectable trend
4,Banana River Aquatic Preserve,pH,Bottom,Field,TRUE,1562,30,1995,2025,1995-07-27T00:00:00Z,2025-07-01T00:00:00Z,8.24,TRUE,0.20184,0,0.00808,8.1355,7.771,0.7337,0.01119,0.00467,1,0,1,Increasing trend
4,Banana River Aquatic Preserve,pH,Surface,Field,TRUE,20475,36,1990,2025,1990-03-27T00:00:00Z,2025-01-07T13:26:00Z,8.2,TRUE,-0.04117,0.24996,-0.00115,8.25539,14.621,0.2005,0.00079,-0.00267,0,0,0,No detectable trend
5,Big Bend Seagrasses Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",All,Lab,TRUE,5053,31,1995,2025,1995-10-03T11:32:00Z,2025-11-18T12:06:00Z,1.1,TRUE,0.19194,0,0.06372,1.25854,7.0445,0.7955,0.088,0.03908,1,1,1,Increasing trend
5,Big Bend Seagrasses Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Bottom,Lab,TRUE,276,15,1999,2025,1999-10-06T09:53:00Z,2025-08-21T10:51:00Z,1,TRUE,0.33357,0,0.01975,0.70303,5.2123,0.9205,0.04201,0.00714,1,0,1,Increasing trend
5,Big Bend Seagrasses Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Surface,Lab,TRUE,4588,31,1995,2025,1995-10-03T11:32:00Z,2025-11-18T12:06:00Z,1.1481,TRUE,0.14685,0.00009,0.05141,1.48191,11.8954,0.3716,0.07738,0.02716,1,0,1,Increasing trend
5,Big Bend Seagrasses Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",All,Lab,TRUE,6422,36,1990,2025,1990-02-09T18:18:00Z,2025-11-18T12:06:00Z,1.2,TRUE,0.23167,0,0.06555,0.90671,17.3903,0.0969,0.08713,0.04606,1,1,1,Increasing trend
5,Big Bend Seagrasses Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Bottom,Lab,TRUE,204,10,2016,2025,2016-08-03T10:00:00Z,2025-08-21T10:51:00Z,1.09429,TRUE,0.23711,0.01745,0.09126,1.08627,10.3593,0.4984,0.25803,0.00057,1,0,1,Increasing trend
5,Big Bend Seagrasses Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Surface,Lab,TRUE,5896,36,1990,2025,1990-02-09T18:18:00Z,2025-11-18T12:06:00Z,1.2,TRUE,0.20908,0,0.05882,1.03815,16.6738,0.1179,0.0808,0.04036,1,0,1,Increasing trend
5,Big Bend Seagrasses Aquatic Preserve,Colored Dissolved Organic Matter,All,Lab,TRUE,2955,25,2001,2025,2001-01-08T00:00:00Z,2025-12-17T11:55:00Z,17.9,TRUE,0.44978,0,1.62674,-10.17323,4.4694,0.9541,2.18518,1.18383,1,1,1,Increasing trend
5,Big Bend Seagrasses Aquatic Preserve,Colored Dissolved Organic Matter,Bottom,Lab,TRUE,203,10,2016,2025,2016-10-24T10:30:00Z,2025-08-21T10:51:00Z,49,TRUE,-0.00861,1,0.06813,86.20267,5.7749,0.888,6.65377,-3.29379,0,0,0,No detectable trend
5,Big Bend Seagrasses Aquatic Preserve,Colored Dissolved Organic Matter,Surface,Lab,TRUE,2732,25,2001,2025,2001-01-08T00:00:00Z,2025-12-17T11:55:00Z,17.4355,TRUE,0.44462,0,1.4362,-10.3602,4.603,0.9489,1.85813,1.05935,1,0,1,Increasing trend
5,Big Bend Seagrasses Aquatic Preserve,Dissolved Oxygen,All,Field,TRUE,153302,39,1985,2025,1985-09-12T00:00:00Z,2025-12-17T11:55:00Z,6.7,TRUE,0.0145,0.632,0.00202,6.46672,9.0232,0.6198,0.00872,-0.00535,0,1,0,No detectable trend
5,Big Bend Seagrasses Aquatic Preserve,Dissolved Oxygen,Bottom,Field,TRUE,32427,38,1986,2025,1986-09-08T00:00:00Z,2025-08-21T10:51:00Z,6.5,TRUE,-0.19753,0,-0.02724,6.53128,19.3569,0.055,-0.01737,-0.03759,-1,0,-1,Decreasing trend
5,Big Bend Seagrasses Aquatic Preserve,Dissolved Oxygen,Surface,Field,TRUE,103823,39,1985,2025,1985-09-12T00:00:00Z,2025-12-17T11:55:00Z,6.9,TRUE,-0.02641,0.48334,-0.00246,6.86885,6.5362,0.8353,0.00417,-0.01074,0,0,0,No detectable trend
5,Big Bend Seagrasses Aquatic Preserve,Dissolved Oxygen Saturation,All,Field,TRUE,1987,21,1999,2025,1999-02-02T14:00:00Z,2025-12-17T11:55:00Z,67.1,TRUE,-0.18751,0.0018,-0.71523,81.90922,4.8043,0.9403,-0.28143,-1.12356,-1,1,-1,Decreasing trend
5,Big Bend Seagrasses Aquatic Preserve,Dissolved Oxygen Saturation,Bottom,Field,TRUE,630,20,1999,2025,1999-02-02T14:00:00Z,2025-08-21T10:51:00Z,68.5,TRUE,-0.10489,0.14056,-0.47333,77.91514,15.6458,0.1548,0.14061,-1.13413,0,0,0,No detectable trend
5,Big Bend Seagrasses Aquatic Preserve,Dissolved Oxygen Saturation,Surface,Field,TRUE,1061,19,2001,2025,2001-06-21T10:45:00Z,2025-12-17T11:55:00Z,68,TRUE,-0.19412,0.00189,-1.18095,91.92144,4.6313,0.9477,-0.4025,-1.80167,-1,0,-1,Decreasing trend
5,Big Bend Seagrasses Aquatic Preserve,Salinity,All,All,TRUE,158389,41,1964,2025,1964-10-08T00:00:00Z,2025-12-17T11:55:00Z,23.3,TRUE,-0.10201,0.00405,-0.0596,24.51876,16.2209,0.1331,-0.01552,-0.09828,-1,1,-1,Decreasing trend
5,Big Bend Seagrasses Aquatic Preserve,Salinity,All,Field,TRUE,156914,41,1964,2025,1964-10-08T00:00:00Z,2025-12-17T11:55:00Z,23.2,TRUE,-0.1149,0.00119,-0.06636,24.48575,15.6925,0.1529,-0.02357,-0.1053,-1,0,-1,Decreasing trend
