ManagedAreaName|AreaID|ProgramID|ProgramName|ProgramLocationID|SampleDate|SpeciesGroup1|ParameterName|Year|Month|SpeciesRichness
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U41-4|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U41-4|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U41-5|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U41-5|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U41-6|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U41-6|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-1|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-1|2022-04-26T00:00:00Z|Marsh succulents|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-1|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-2|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-2|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-3|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-3|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-4|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-4|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-5|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-5|2022-04-26T00:00:00Z|Marsh succulents|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-5|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-6|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-6|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-7|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-7|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-8|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-8|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-9|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U42-9|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-1|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-1|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-10|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-10|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-3|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-3|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-4|2022-04-26T00:00:00Z|Mangroves and associates|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-4|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-4|2023-04-20T00:00:00Z|Mangroves and associates|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-4|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-5|2022-04-26T00:00:00Z|Mangroves and associates|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-5|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-5|2022-04-26T00:00:00Z|Marsh succulents|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-5|2023-04-20T00:00:00Z|Mangroves and associates|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-5|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-6|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-6|2022-04-26T00:00:00Z|Marsh succulents|Species Richness|2022|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-6|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-6|2023-04-20T00:00:00Z|Marsh succulents|Species Richness|2023|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-7|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-7|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-8|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-8|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|U43-9|2023-04-20T00:00:00Z|Marsh|Species Richness|2023|4|2
Apalachicola National Estuarine Research Reserve|3|651|Coastal Habitat Integrated Mapping and Monitoring Program (CHIMMP) Pilot Monitoring Data|Apalachicola-A|2020-02-23T00:00:00Z|Marsh|Species Richness|2020|2|1
Apalachicola National Estuarine Research Reserve|3|651|Coastal Habitat Integrated Mapping and Monitoring Program (CHIMMP) Pilot Monitoring Data|Apalachicola-A1|2020-02-23T00:00:00Z|Marsh|Species Richness|2020|2|1
Apalachicola National Estuarine Research Reserve|3|651|Coastal Habitat Integrated Mapping and Monitoring Program (CHIMMP) Pilot Monitoring Data|Apalachicola-B|2020-02-23T00:00:00Z|Marsh|Species Richness|2020|2|1
Apalachicola National Estuarine Research Reserve|3|651|Coastal Habitat Integrated Mapping and Monitoring Program (CHIMMP) Pilot Monitoring Data|Apalachicola-B|2020-02-23T00:00:00Z|Marsh succulents|Species Richness|2020|2|1
Apalachicola National Estuarine Research Reserve|3|651|Coastal Habitat Integrated Mapping and Monitoring Program (CHIMMP) Pilot Monitoring Data|Apalachicola-B2|2020-02-23T00:00:00Z|Marsh succulents|Species Richness|2020|2|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2014-11-03T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2015-04-06T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2016-04-04T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2016-10-03T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2017-04-17T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2018-04-23T00:00:00Z|Marsh|Species Richness|2018|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2019-11-04T00:00:00Z|Marsh|Species Richness|2019|11|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2020-05-13T00:00:00Z|Marsh|Species Richness|2020|5|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2020-10-06T00:00:00Z|Marsh|Species Richness|2020|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2021-03-29T00:00:00Z|Marsh|Species Richness|2021|3|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM1-1|2023-04-19T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2014-11-03T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2015-04-06T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2016-04-04T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2016-10-03T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2017-04-17T00:00:00Z|Marsh|Species Richness|2017|4|2
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2018-04-23T00:00:00Z|Marsh|Species Richness|2018|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2019-04-29T00:00:00Z|Marsh|Species Richness|2019|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2019-11-04T00:00:00Z|Marsh|Species Richness|2019|11|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2020-05-13T00:00:00Z|Marsh|Species Richness|2020|5|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2020-10-06T00:00:00Z|Marsh|Species Richness|2020|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2021-03-29T00:00:00Z|Marsh|Species Richness|2021|3|2
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM2-2|2023-04-19T00:00:00Z|Marsh|Species Richness|2023|4|2
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2014-11-03T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2015-04-06T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2016-04-04T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2016-10-03T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2017-04-17T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2018-04-23T00:00:00Z|Marsh|Species Richness|2018|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2019-11-04T00:00:00Z|Marsh|Species Richness|2019|11|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2020-05-13T00:00:00Z|Marsh|Species Richness|2020|5|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2021-03-29T00:00:00Z|Marsh|Species Richness|2021|3|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2022-04-26T00:00:00Z|Marsh|Species Richness|2022|4|2
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|LSM3-3|2023-04-19T00:00:00Z|Marsh|Species Richness|2023|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|5
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2014-11-04T00:00:00Z|Marsh succulents|Species Richness|2014|11|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2015-04-07T00:00:00Z|Marsh succulents|Species Richness|2015|4|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|2
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|2
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2016-10-04T00:00:00Z|Marsh succulents|Species Richness|2016|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2017-04-18T00:00:00Z|Marsh succulents|Species Richness|2017|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2017-10-30T00:00:00Z|Marsh succulents|Species Richness|2017|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2018-04-23T00:00:00Z|Marsh|Species Richness|2018|4|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2018-04-23T00:00:00Z|Marsh succulents|Species Richness|2018|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2018-11-27T00:00:00Z|Marsh|Species Richness|2018|11|4
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2018-11-27T00:00:00Z|Marsh succulents|Species Richness|2018|11|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2019-04-29T00:00:00Z|Marsh|Species Richness|2019|4|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2019-04-29T00:00:00Z|Marsh succulents|Species Richness|2019|4|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2019-11-04T00:00:00Z|Marsh|Species Richness|2019|11|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2019-11-04T00:00:00Z|Marsh succulents|Species Richness|2019|11|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2020-05-13T00:00:00Z|Marsh|Species Richness|2020|5|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2020-05-13T00:00:00Z|Marsh succulents|Species Richness|2020|5|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2020-10-06T00:00:00Z|Marsh|Species Richness|2020|10|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2020-10-06T00:00:00Z|Marsh succulents|Species Richness|2020|10|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2021-03-29T00:00:00Z|Marsh|Species Richness|2021|3|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2021-03-29T00:00:00Z|Marsh succulents|Species Richness|2021|3|1
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2022-04-25T00:00:00Z|Marsh|Species Richness|2022|4|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC1-1|2023-04-19T00:00:00Z|Marsh|Species Richness|2023|4|3
Apalachicola National Estuarine Research Reserve|3|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-1|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
